0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
15-02-0671-41,15-032,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,"CASERÍO BUENA VISTA, ALDEA SAN FRANCISCO",57263444,FLORI AMALIA PEREZ POCOP DE BOLVITO,MIRNA DINORA CANAHUÍ HERNÁNDEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-1662-41,15-032,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,CASERIO EL JAVILLAL Y BRAMADERO,,FLORI AMALIA PEREZ POCOP DE BOLVITO,SÉFORA EUNICE XITUMUL LARIOS,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-1663-41,15-032,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,CASERÍO TEMPISQUE,39860534,FLORI AMALIA PEREZ POCOP DE BOLVITO,DÉBORA JAEL IXCOPAL GONZÁLEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-1744-41,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,CASERÍO PACHALUM,42633127,HUGO RAMIRO GONZALEZ CANAHUI,EVELIN LUCRECIA PÉREZ TISTA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-1746-41,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,ALDEA SAN RAFAEL,57254867,HUGO RAMIRO GONZALEZ CANAHUI,DELMY OLINDA DAYANA TISTA CUXÚN DE ROSALES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-2182-41,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,CANTON SANDOVAL,59229431,HUGO RAMIRO GONZALEZ CANAHUI,FLOR DE MARIA LÓPEZ JERONIMO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-2197-41,15-032,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,CASERIO CHUPEL,,FLORI AMALIA PEREZ POCOP DE BOLVITO,KIMBERLY JOHANA CUXÚN JERÓNIMO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-2198-41,15-032,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A LA ESCUELA OFICIAL RURAL MIXTA,ALDEA CHICHOLON,,FLORI AMALIA PEREZ POCOP DE BOLVITO,YOLANDA ALVARADO REYES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-2199-41,15-032,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A LA ESCUELA OFICIAL RURAL MIXTA,CASERÍO LA LAGUNA,45945057,FLORI AMALIA PEREZ POCOP DE BOLVITO,INGRID YANETH MORALES IZAGUIRRE,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-0049-41,15-009,BAJA VERAPAZ,RABINAL,COPB,ALDEA LA CEIBA,,JULIO ESAIAS MENDEZ MEJIA,NORMA ZENAYDA OSORIO DEPAZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
