0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10-01-0147-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,INEB,CANTON SAN BENITO,56903631,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MIRZA FABIOLA ESTRADA SANCHEZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0148-45,10-002,SUCHITEPEQUEZ,MAZATENANGO,INEB,COMUNIDAD AGRARIA LA VEGA,40665582,MIGUEL ANGEL VALLEJO FIGUEROA,HANSON GERARDO HERNANDEZ ALVAREZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0149-45,10-002,SUCHITEPEQUEZ,MAZATENANGO,INEB,ALDEA SAN RAFAEL TIERRAS DEL PUEBLO,,MIGUEL ANGEL VALLEJO FIGUEROA,HENRY ZACHARÍAS BATZ LIGORRÍA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0157-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO ""FUENTE DE BENDICION""",7A. AVENIDA 8-31 ZONA 1,78720315,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ANA DELFINA FUENTES RIVAS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0160-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO ROSARIO,"2AV. 4-84, ZONA 1",51591615,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CARLOS ALBERTO SARDÁ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0165-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO DE TELESECUNDARIA,1A. AVENIDA Y 1A. CALLE ZONA 2 COLONIA LA INDEPENDENCIA,35769835,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ROMELIA FLORES MONGE,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0171-45,10-002,SUCHITEPEQUEZ,MAZATENANGO,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 346,CASERIO MANGALES,48157871,MIGUEL ANGEL VALLEJO FIGUEROA,CINTIA LISBET RAMIREZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0176-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""PESTALOZZI""",1A. CALLE 1-63 ZONA 1,78723161,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,SILVIA VANESSA OCAL PACAY,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0177-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""PESTALOZZI""",1A. CALLE 1-63 ZONA 1,59333795,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,SILVIA VANESSA OCAL PACAY,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0185-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO BILINGUE AMERICANO,KM. 1.2 CARRETERA A SAN FRANCISCO ZAPOTITLAN,78722679,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,MARÍA ESTHER MÉNDEZ ARRIOLA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
