CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
08-05-2097-41,08-018,TOTONICAPAN,MOMOSTENANGO,COPB ANEXA A EORM,CASERIO XEMUJ ALDEA SAN VICENTE BUENABAJ,48132768,CONSTANTINO VICENTE VICENTE,HÉCTOR ENRIQUE IXMAY XILOJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-2386-41,08-016,TOTONICAPAN,MOMOSTENANGO,COPB ANEXO A EORM,CASERIO CATABALÁ ALDEA TUNAYAC,31826921,MARTA MARIA BATZ SOCOP DE TZUL,MIGUEL ANGEL CAPRIEL LÓPEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-2425-41,08-018,TOTONICAPAN,MOMOSTENANGO,"COPB ANEXO A EORM ""DIEGO VICENTE""",ALDEA SAN VICENTE BUENABAJ,45073461,CONSTANTINO VICENTE VICENTE,DILMA PAULINA TZÚN LÓPEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-2462-41,08-017,TOTONICAPAN,MOMOSTENANGO,ESCUELA FE Y ALEGRIA NO. 46,CASERIO CHIRREAL ALDEA SANTA ANA,46042271,JOSE MANUEL CASTRO GUTIERREZ,OFELIA ITZEP TORRES,PREPRIMARIA BILINGUE,PRIVADO,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-2463-41,08-014,TOTONICAPAN,MOMOSTENANGO,ESCUELA FE Y ALEGRIA NO. 47,BARRIO SANTA ANA PARAJE XECRUZ,36040004,MARVIN ALEJANDRO BATEN AJANEL,JUANA ADILIA BARRENO VÁSQUEZ,PREPRIMARIA BILINGUE,PRIVADO,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-2484-41,08-016,TOTONICAPAN,MOMOSTENANGO,COPB ANEXO A EORM,PARAJE PAIZ ALDEA SAN ANTONIO PASAJOC,58705808,MARTA MARIA BATZ SOCOP DE TZUL,ELIZABETH AJTÚN CALEL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-2502-41,08-014,TOTONICAPAN,MOMOSTENANGO,COPB ANEXO A EORM,"PARAJE PA TRAMPA, CASERIO CANQUIXAJA ALDEA XEQUEMEYA",,MARVIN ALEJANDRO BATEN AJANEL,CLARA LUZ IXCOY VELÁSQUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-2504-41,08-016,TOTONICAPAN,MOMOSTENANGO,COPB ANEXO A EORM,PARAJE XOLJOC ALDEA PITZAL,46346414,MARTA MARIA BATZ SOCOP DE TZUL,MARÍA DELIA MONZÓN ESQUIVEL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-2505-41,08-016,TOTONICAPAN,MOMOSTENANGO,COPB ANEXO A EORM,CASERIO CHUIABAJ XEABAJ,46369713,MARTA MARIA BATZ SOCOP DE TZUL,ORLANDO DANIEL HIDALGO AJANEL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0003-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXA A EORM,"PARAJE CHUARRAXABAJ, ALDEA CHUACHITUJ",44760830,JORGE ABRAHAM YAX PEREZ,ADELA JOSEFINA VÁSQUEZ VICENTE,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0006-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO EORM,PARAJE CHIJOJ ALDEA EL RANCHO,31498230,MAURICIO OSORIO TZUNUX,CARMELINA ENCARNACIÓN SAY VÁSQUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
