0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
12-04-0138-41,12-128,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM PROF. HORACIO DAVID REYNA DIAZ,ALDEA CHAMAQUE,50472986,FRANCISCO JAVIER JUAREZ TEMAJ,MAURO RODRIGUEZ CORONADO TOMÁS,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0139-41,12-126,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO EL SALITRE,46651587,CESAR GONZALO GARCÍA FELICIANO,GUSTAVO ADOLFO TÉMAJ VÁSQUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0140-41,12-126,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO SAN JOSE FRONTERA,48773990,CESAR GONZALO GARCÍA FELICIANO,EFRAÍN MAURICIO CORONADO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0141-41,12-060,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO LA CUMBRE ALDEA TUILELEN,53720021,VICTOR MANUEL AGUILON CRISOSTOMO,JOSUÉ RAMIRO JUÁREZ LÓPEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0142-41,12-132,SAN MARCOS,COMITANCILLO,COPB ANEXA A EOUM RAFAEL LANDIVAR,3A. AVENIDA 8-42 ZONA 3,37644518,FREDY ARMANDO FELICIANO GABRIEL,ASTRID ANABELLA OCHOA REINA,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0143-41,12-060,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA TALTIMICHE,45034872,VICTOR MANUEL AGUILON CRISOSTOMO,ANÍBAL AGUILÓN PÉREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0144-41,12-132,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA CHIXAL,57737118,FREDY ARMANDO FELICIANO GABRIEL,RUDY ADALBERTO GABRIEL GARCÍA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0145-41,12-126,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA CHIPEL,53619459,CESAR GONZALO GARCÍA FELICIANO,WILLÍAM WALTER SALVADOR MIRANDA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0146-41,12-128,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA SABALIQUE,46780044,FRANCISCO JAVIER JUAREZ TEMAJ,MARÍA EUGENIA MORALES VÁSQUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0147-41,12-132,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO TUIJALA,32004027,FREDY ARMANDO FELICIANO GABRIEL,ROMEO MOISÉS RAMÍREZ LÓPEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
