0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
07-01-0074-41,07-002,SOLOLA,SOLOLA,COPB,"SECTOR III, CASERIO LA FE, CANTON PUJUJIL II",49156452,CARLOS RIGOBERTO POS TUY,SANDRA CARMELA PACHECO CHAVAJAY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0102-41,07-004,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO VENTANA ABAJ, ALDEA ARGUETA",31513889,VÍCTOR MIGUEL MENCHÚ MENCHÚ,JUANA ESMERALDA VÁSQUEZ MENCHÚ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0103-41,07-004,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO NUEVA ESPERANZA, ALDEA CHUIQUEL",32003263,VÍCTOR MIGUEL MENCHÚ MENCHÚ,MANUEL LEOCADIO TAMBRIZ IXMATÁ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0108-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO NUEVA ESPERANZA, CANTON XAJAXAC",42614433,VÍCTOR CHUMIL CHIROY,CÉSAR PILÓ RAXTÚN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0111-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO SANTA ROSA, CANTON XAJAXAC",42730935,VÍCTOR CHUMIL CHIROY,HEIDY MELINA ACEITUNO CALDERON,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0112-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,"PARAJE BARBERENA, CANTON XAJAXAC",50621869,VÍCTOR CHUMIL CHIROY,MAYNOR YOBANY SOSA CHAVAJAY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0113-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,"SECTOR XESIGUAN, CASERIO CHUARIXCHE, CANTON EL TABLON",54621783,VÍCTOR CHUMIL CHIROY,LOURDES MARIBEL ORDÓÑEZ BALAN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0117-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO CENTRAL Y PROGRESO, CANTON XAJAXAC",37784219,VÍCTOR CHUMIL CHIROY,CARLOS ENRIQUE CUMES MELETZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0160-41,07-002,SOLOLA,SOLOLA,CENTRO OFICIAL DE PREPRIMARIA BILINGÜE ANEXO A EORM,"SECTOR III, CASERÍO CHUACORRAL, ALDEA PIXABAJ",33623264,CARLOS RIGOBERTO POS TUY,CESAR MIGUEL CUC CULÚM,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0402-41,07-001,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERÍO TIERRA LINDA, CANTÓN SACSIGUÁN",50115077,BENJAMÍN ELÍAS IXCAMPARIC SOSA,HÉCTOR EDUARDO CUC LEJÁ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
