0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
18-01-0175-45,18-007,IZABAL,PUERTO BARRIOS,INEB DE TELESECUNDARIA LICDA. SANDRA PATRICIA DE LEON CAMPOS DE GIRÓN,ALDEA PUENTE DOS,41379216,EDVIN ADOLFO MORATAYA MENJIVAR,SANDRA PATRICIA DE LEON CAMPOS,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0176-45,18-007,IZABAL,PUERTO BARRIOS,INEB DE TELESECUNDARIA,ALDEA SAN CARLOS EL PORVENIR,32755333,EDVIN ADOLFO MORATAYA MENJIVAR,DULCE CAROLINA MUÑOZ MACHORRO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0183-45,18-008,IZABAL,PUERTO BARRIOS,"INSTITUTO PARTICULAR MIXTO ""DESARROLLO Y CIENCIA""",14 CALLE ENTRE 11 AVENIDA,79429434,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,EDGAR ROMEO MARTÍNEZ CÁCERES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL
18-01-0184-45,18-008,IZABAL,PUERTO BARRIOS,"INSTITUTO PARTICULAR MIXTO ""DESARROLLO Y CIENCIA""",14 CALLE ENTRE 11 AVENIDA,79429434,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,EDGAR ROMEO MARTÍNEZ CÁCERES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL
18-01-0193-45,18-007,IZABAL,PUERTO BARRIOS,IOMEB DE TELESECUNDARIA LICDA. MARTHA GLORIDALMA ACOSTA GONZALES,"CASERIO SAN FRANCISCO LA COCONA , ALDEA SANTO TOMAS DE CASTILLA",59790352,EDVIN ADOLFO MORATAYA MENJIVAR,CLAUDIA MILENY LINARES RAMOS,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0201-45,18-008,IZABAL,PUERTO BARRIOS,"INSTITUTO PREUNIVERSITARIO DE IZABAL ""PREU""",COLONIA SAN CRISTOBAL ENTRE RIOS,79475275,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,FREDY ANTONIO FLORES LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL
18-01-0207-45,18-008,IZABAL,PUERTO BARRIOS,"""LICEO CENTROAMERICANO""",5A.CALLE ENTRE 3A. Y 4A. AVENIDA,47193485,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,WALTER DANILO MONTERROSO JIMÉNEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL
18-01-0208-45,18-008,IZABAL,PUERTO BARRIOS,"CENTRO EDUCATIVO ""LICEO CENTROAMERICANO""",5A.CALLE ENTRE 3A. Y 4A. AVENIDA,47193485,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,WALTER DANILO MONTERROSO JIMÉNEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL
18-01-0214-45,18-008,IZABAL,PUERTO BARRIOS,ESCUELA JARDIN INFANTIL ABC,ALDEA ENTRE RIOS,45954463,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,ZAIDA DONELLY RODRIGUEZ MURCIA,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0240-45,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PARTICULAR MIXTO JOSE MARIA BONILLA RUANO,19 CALLE 14 AVENIDAS,53108367,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,GUSTAVO GUMERCINDO RODAS MAZARIEGOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL
18-01-0241-45,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PARTICULAR MIXTO JOSE MARIA BONILLA RUANO,19 CALLE 14 AVENIDAS,53108367,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,GUSTAVO GUMERCINDO RODAS MAZARIEGOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL
