CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-25-0016-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,CASERIO NANALTE ALDEA IXTENAM,40636373,IGNACIO MATEO IGNACIO,JESÚS HERNÁNDEZ JIMÉNEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0017-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,CASERIO TIMACAP,50418038,IGNACIO MATEO IGNACIO,IGNACIO FRANCISCO SEBASTIÁN IGNACIO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0024-43,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA YOLJUL,46437011,GLADÍS ARACELY SIMÓN FRANCISCO,JUAN PASCUAL SEBASTIÁN JUAN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0026-43,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA LATAC,40303808,GLADÍS ARACELY SIMÓN FRANCISCO,ANIBAL JUAN SEBASTIÁN PEDRO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0033-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,"CASERIO COJOM, ALDEA SANTO DOMINGO XEEN",33290168,IGNACIO MATEO IGNACIO,JULIA FRANCISCO JUAN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0035-43,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,ESCUELA PARROQUIAL PRIVADA MIXTA JUAN PABLO II,CABECERA MUNICIPAL,48422394,GLADÍS ARACELY SIMÓN FRANCISCO,JOSEFA SEBASTIÁN JUAN,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0047-43,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO EVANGÉLICO MIXTO ""BELÉN""",CANTÓN UNWITZ,32434689,GLADÍS ARACELY SIMÓN FRANCISCO,JUANA NICOLAS JUAN,PRIMARIA,PRIVADO,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0051-43,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,"CASERÍO TZULA, ALDEA YOLHUITZÓN",44847093,GLADÍS ARACELY SIMÓN FRANCISCO,SEBASTIÁN JUAN SEBASTIÁN SEBASTIÁN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0052-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,CASERÍO SACJELTAC,57246365,IGNACIO MATEO IGNACIO,MANUEL FERMÍN DE JESÚS MONTEJO HERNÁNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0053-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA TIQUEEN,48946114,IGNACIO MATEO IGNACIO,MARCELINO AROLDO MENDOZA HURTADO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
